law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,source,date_pulled
"John W., Jr. Brand",,,https://lawyers.justia.com/lawyer/john-w-jr-brand-916708,Lawrence,KS,Douglas,(785) 843-0811,,General,900 Massachusetts St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
"John M., III Solbach",,,https://lawyers.justia.com/lawyer/john-m-iii-solbach-918583,Lawrence,KS,Douglas,(785) 841-3881,,General,700 Massachusetts St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
Henley,,,https://lawyers.justia.com/lawyer/henley-918960,Lawrence,KS,Douglas,(785) 842-2062,,General,4010 W 13th St,66049,Lawrence,2,,KS Courts Registry,2026-08-17
"Edward G., Jr. Collister",,,https://lawyers.justia.com/lawyer/edward-g-jr-collister-921745,Lawrence,KS,Douglas,(785) 842-3126,,General,3311 Clinton Pkwy Ct,66047,Lawrence,2,,KS Courts Registry,2026-08-17
Hardesty,,,https://lawyers.justia.com/lawyer/hardesty-915961,Lawrence,KS,Douglas,(785) 864-5665,,General,1601 Irving Hill Rd,66045,Lawrence,2,,KS Courts Registry,2026-08-17
"Robert C., Sr. Casad",,,https://lawyers.justia.com/lawyer/robert-c-sr-casad-923775,Lawrence,KS,Douglas,(785) 864-9218,,General,1534 W 15th St,66045,Lawrence,2,,KS Courts Registry,2026-08-17
"Harry G., III Miller",,,https://lawyers.justia.com/lawyer/harry-g-iii-miller-921443,Lawrence,KS,Douglas,(785) 832-5315,,General,111 E 11th St,66044,Lawrence,2,,KS Courts Registry,2026-08-17
"James P., Jr. Pottorff",,,https://lawyers.justia.com/lawyer/james-p-jr-pottorff-920409,Lawrence,KS,Douglas,(785) 864-3276,,General,1929 Carmel Dr,66047,Lawrence,2,,KS Courts Registry,2026-08-17
"Carl A., III Folsom",,,https://lawyers.justia.com/lawyer/carl-a-iii-folsom-923274,Lawrence,KS,Douglas,(785) 841-2771,,General,2024 Louisiana St,66046,Lawrence,2,,KS Courts Registry,2026-08-17
"Theodore F., Jr. Fay",,,https://lawyers.justia.com/lawyer/theodore-f-jr-fay-920350,Lawrence,KS,Douglas,(785) 331-0300,,General,4008 Vintage Ct,66047,Lawrence,2,,KS Courts Registry,2026-08-17
"James T., II Knight",,,https://lawyers.justia.com/lawyer/james-t-ii-knight-923740,Lawrence,KS,Douglas,(785) 843-5511,,General,4840 W 15th St,66049,Lawrence,2,,KS Courts Registry,2026-08-17
Trevino  & Rockwell LLC,https://www.trevinorockwell.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 592-7363,clerk@trevino-law-office.com,Criminal Defense,,,Kansas City,5,,KS Courts Registry; website via DuckDuckGo/Google Business Profile search; email via firm website scrape,2026-08-17
Housing & Credit Counseling Inc.,http://www.hcci-ks.org,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 749-4224,,General,2518 Ridge Ct,,Kansas City,2,,KS Courts Registry,2026-08-17
Pendleton & Sutton,http://pendletonsutton.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-3536,,General,1031 Vermont St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Haile Selassie, Joyce E Aty",http://haileselassiejoyceeaty.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 749-2969,,General,1040 New Hampshire St,,Kansas City,2,,KS Courts Registry,2026-08-17
Steffens & Coons,http://www.kansasbankruptcy.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-8720,,General,840 Connecticut St # D,,Kansas City,2,,KS Courts Registry,2026-08-17
"Sloan, Eisenbarth, Glassman, McEntire & Jarboe",https://www.sloanlawfirm.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-6311,,Personal Injury,831 Massachusetts St,,Kansas City,5,2,KS Courts Registry,2026-08-17
Treviño Law Office,https://www.trevino-law-office.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 328-4401,clerk@trevino-law-office.com,Criminal Defense,120 E 9th St Ste 202,,Kansas City,5,,KS Courts Registry; email via firm website scrape,2026-08-17
"ABS Legal Advocates, P.A.",https://www.gcvetlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 749-2440,inquiries@abslawyer.com,Social Security Disability,901 New Hampshire St Ste 200,,Kansas City,2,10,KS Courts Registry; email via firm website scrape,2026-08-17
Palmer Law Group,https://www.jpalmerlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 233-1836,,Personal Injury,1031 Vermont St,,Kansas City,5,6,KS Courts Registry,2026-08-17
Law Office Of Johnson & Thadani,http://lawofficeofjohnsonthadani.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-3956,,General,3120 Mesa Way Ste B,,Kansas City,2,,KS Courts Registry,2026-08-17
Crews Law Firm,http://crewslawfirm.net,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-5562,,General,3300 Clinton Parkway Ct,,Kansas City,2,,KS Courts Registry,2026-08-17
Tallgrass Legal LLC,http://tallgrasslegalllc.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 330-3385,,Business Law,2040 W 31st St Ste 120,,Kansas City,2,,KS Courts Registry,2026-08-17
The Roark Group,https://roarkcpa.com/contact,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-3431,betsy@roarkcpa.com,Social Security Disability,1319 Wakarusa Dr,,Kansas City,2,,KS Courts Registry; email via firm website scrape,2026-08-17
Randall K Reitz Attorney At Law CPA,http://reitzlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-5400,,General,Free State Business Center 1201 Wakarusa Drive Suite E 2 #110,,Kansas City,2,,KS Courts Registry,2026-08-17
Solbach Law Offices,,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 841-3881,,General,700 Massachusetts St,,Kansas City,2,,KS Courts Registry,2026-08-17
Carolyn R Simpson Attorney at Law,http://yellowpages.com/lawrence-ks/mip/barber-emerson-llc-2776500,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 979-4353,,General,719 Massachusetts St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Barnhill, Curtis G. - Atty at Law",http://barnhillcurtisgattyatlaw.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-1628,,General,719 Massachusetts St Ste 120,,Kansas City,2,,KS Courts Registry,2026-08-17
Bellemere Law Office,http://bellemerelawofficeks.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-1094,,Social Security Disability,719 Massachusetts St,,Kansas City,2,,KS Courts Registry,2026-08-17
Stallworth Law Office,http://stallworthlawoffice.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-5390,,General,719 Massachusetts St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Smith Legal - Branden Smith, Attorney at Law",http://smithlegalbrandensmithattorneyatlaw.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-0780,,General,719 Massachusetts St Ste 126,,Kansas City,2,,KS Courts Registry,2026-08-17
"Emert, Mark T, ATY",http://www.faganemert.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 331-0300,,Personal Injury,730 New Hampshire St,,Kansas City,5,,KS Courts Registry,2026-08-17
William Skepnek Attorney At Law,http://williamskepnekattorneyatlaw.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-3100,,Social Security Disability,PO Box 2226,,Kansas City,2,,KS Courts Registry,2026-08-17
Sabatini & Associates,https://www.sabatinilaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(860) 667-0839,,Personal Injury,805 New Hampshire St,,Kansas City,5,,KS Courts Registry,2026-08-17
Travis Gardner Law Office,http://travisgardnerlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 580-9860,,General,805 New Hampshire St,,Kansas City,2,,KS Courts Registry,2026-08-17
J. Hawk Law Ltd,http://jhawklawltd.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-1009,,Family Law,123 W 8th St Ste 102,,Kansas City,4,,KS Courts Registry,2026-08-17
"KERNS LAW OFFICE, JOHN W. KERNS CRIMINAL DEFENSE ATTORNEY",http://www.criminaldefensekansas.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-2228,,Criminal Defense,123 W 8th St Ste 300,,Kansas City,5,,KS Courts Registry,2026-08-17
Joseph & Hollander,http://www.josephhollander.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-0143,chosen-sprite@2x.png,Personal Injury,123 W 8th St Ste 204,,Kansas City,5,15,KS Courts Registry; email via firm website scrape,2026-08-17
Eckelman Law Office,http://eckelmanlawoffice.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-2746,,General,123 W 8th St,,Kansas City,2,,KS Courts Registry,2026-08-17
KBS Law Office,http://kbslawoffice.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 424-7093,,General,840 Connecticut St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Wempe, Rebecca, ATY",http://stevensbrand.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-0811,,Criminal Defense,900 Massachusetts St,,Kansas City,5,,KS Courts Registry,2026-08-17
"Chappell, John C, ATY",https://jchap.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 841-2110,jchappell@jchap.com,Personal Injury,932 Massachusetts St,,Kansas City,5,,KS Courts Registry; email via firm website scrape,2026-08-17
Law Office of Highberger & Ananda,http://www.highbergerananda.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 841-4040,,General,918 Massachusetts St Suite B,,Kansas City,2,,KS Courts Registry,2026-08-17
Wakefield Margie Law Office PA,http://www.margiewakefield.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-7900,,Criminal Defense,901 Kentucky St,,Kansas City,5,,KS Courts Registry,2026-08-17
"Mike Warner Law Firm, LLC",http://mikewarnerlawfirmllc.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 764-5113,,General,947 New Hampshire St Ste 208,,Kansas City,2,,KS Courts Registry,2026-08-17
Thompson Ramsdell & Qualseth PA,http://trqlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 841-4554,info@333legal.com,Criminal Defense,333 W 9th St,,Kansas City,5,,KS Courts Registry; email via firm website scrape,2026-08-17
Law Office of Dakota Loomis,http://www.dakotaloomislaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 979-6345,dakotaloomis@gmail.com,Criminal Defense,832 Pennsylvania St,,Kansas City,5,,KS Courts Registry; email via firm website scrape,2026-08-17
Dan Watkins Law Office,https://www.watkinslawks.com/contact-us,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-0181,,Real Estate,1031 Vermont St,,Kansas City,2,,KS Courts Registry,2026-08-17
Michael Jilka Law Office,http://michaeljilkalawoffice.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 218-2999,,Estate Planning,1040 New Hampshire St,,Kansas City,2,,KS Courts Registry,2026-08-17
E. Haile Joyce Attorney at Law,http://strole-kelseylaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 749-2969,,Personal Injury,1040 New Hampshire St,,Kansas City,5,,KS Courts Registry,2026-08-17
Collections Law Center,http://yellowpages.com/nationwide/mip/the-debt-masters-496941534,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-3536,advertise@2x.jpg,Family Law,708 W 9th St Ste 107,,Kansas City,4,,KS Courts Registry; email via firm website scrape,2026-08-17
Donald G Strole Law Offices,http://www.strole-kelseylaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-5116,,Personal Injury,16 E 13th St,,Kansas City,5,,KS Courts Registry,2026-08-17
"Kautsch, E Max",http://kautschemax.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 840-0077,,Social Security Disability,16 E 13th St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Nicholson, Dasenbrock & Hartley, Lc Attorneys at Law",http://www.kslegalcounsel.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(913) 294-4512,,Personal Injury,925 Iowa St,,Kansas City,5,3,KS Courts Registry,2026-08-17
Skepnek Attorney William at Law,http://skepnekattorneywilliamatlaw.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-3100,,Social Security Disability,1 Westwood Rd,,Kansas City,2,,KS Courts Registry,2026-08-17
Law Offices of Randall K Reitz,https://www.reitzlaw.com/contact-us/2542577,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-5400,,General,2512 W 6th St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Nelson, Kari, ATY",http://www.knlawoffice.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 979-4985,kari@knlawoffice.com,Family Law,543 Lawrence Ave,,Kansas City,4,,KS Courts Registry; email via firm website scrape,2026-08-17
Becker Jonathan C Law Office,http://jonathanbecker.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-0900,office@jonathanbecker.com,General,3120 Mesa Way,,Kansas City,2,,KS Courts Registry; email via firm website scrape,2026-08-17
Whitman Law,http://whitmanlaw.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-9460,,Social Security Disability,3300 Mesa Way Ste B,,Kansas City,2,,KS Courts Registry,2026-08-17
"Whitman, Charles Attorney at Law",http://whitmancharlesattorneyatlaw.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-9460,,General,3300 Mesa Way,,Kansas City,2,,KS Courts Registry,2026-08-17
Collister & Kampschroeder,http://collisterkampschroeder.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-3126,,General,3311 Clinton Parkway Ct,,Kansas City,2,,KS Courts Registry,2026-08-17
"Kampschroeder, Halley E, ATY",http://kampschroederhalleyeaty.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-3126,,General,3311 Clinton Parkway Ct,,Kansas City,2,,KS Courts Registry,2026-08-17
Berkowitz Law Office,http://www.berkowitzlawofficeks.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-0420,,General,4106 W 6th St Ste D,,Kansas City,2,,KS Courts Registry,2026-08-17
Albert J Lopes Law Office,http://albertjlopeslawoffice.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-0057,,General,3312 W 24th Ter,,Kansas City,2,,KS Courts Registry,2026-08-17
Vokins Law Office,http://www.vokinslaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(888) 902-9775,,Personal Injury,PO Box 3241,,Kansas City,5,2,KS Courts Registry,2026-08-17
Rockwell Law Firm,http://rockwelllawfirm.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 841-3009,,General,1201 Wakarusa Dr Ste E2,,Kansas City,2,,KS Courts Registry,2026-08-17
Wisler Law Office LC,https://wislerlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 749-0123,,General,1201 Wakarusa Dr,,Kansas City,2,,KS Courts Registry,2026-08-17
K Reitz Randall Attorney at Law CPA,http://reitzlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 843-5400,,General,1201 Wakarusa Dr Ste E2,,Kansas City,2,,KS Courts Registry,2026-08-17
Sloan Law Office,https://www.petefishlaw.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-2000,,Criminal Defense,5030 Bob Billings Pkwy,,Kansas City,5,,KS Courts Registry,2026-08-17
The Swain Law Office,http://theswainlawofficeks.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-2787,,General,2311 Wakarusa Dr,,Kansas City,2,,KS Courts Registry,2026-08-17
Glendening Law,http://glendeninglaw.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-0100,,General,814 Silver Rain Rd,,Kansas City,2,,KS Courts Registry,2026-08-17
"Marin Immigration Law, LLC",http://marinimmigrationlawllc.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-5151,,General,708 W 9th St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Babbit, Kevin, ATY",http://faganemertdavis.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 331-0300,,General,730 New Hampshire St,,Kansas City,2,,KS Courts Registry,2026-08-17
Trevino Law Office LC Attorneys at Law,https://www.trevino-law-office.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-8738,clerk@trevino-law-office.com,Criminal Defense,120 E 9th St,,Kansas City,5,,KS Courts Registry; email via firm website scrape,2026-08-17
ABS Legal Services,http://abslegalservices.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 749-2440,,General,120 E 9th St Ste 100,,Kansas City,2,,KS Courts Registry,2026-08-17
Fletcher Rohrbaugh & Chahine LLP,http://fletcherrohrbaughchahinellp.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 289-8851,,General,900 Massachusetts St,,Kansas City,2,,KS Courts Registry,2026-08-17
"Davey, Danielle, ATY",https://www.sloanlawfirm.com/attorneys/danielle-n-davey,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-6311,,Criminal Defense,900 Massachusetts St,,Kansas City,5,2,KS Courts Registry,2026-08-17
"Lanterman, Stephen D, ATY",https://www.sloanlawfirm.com/attorneys/stephen-d-lanterman,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-6311,,Personal Injury,900 Massachusetts St,,Kansas City,5,2,KS Courts Registry,2026-08-17
"Jarboe, Vernon L, ATY",https://www.sloanlawfirm.com/attorneys/%E2%80%8Bvernon-l-jarboe,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 842-6311,,Criminal Defense,900 Massachusetts St,,Kansas City,5,2,KS Courts Registry,2026-08-17
Chris Coons and Associates The Law Office of,http://www.chriscoonsandassociates.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-8720,,General,940 Connecticut St,,Kansas City,2,,KS Courts Registry,2026-08-17
Legal Aid Society Inc,http://legalaidsocietyincks.localsearch.com,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 864-5564,,Social Security Disability,1535 E 15th St,,Kansas City,2,,KS Courts Registry,2026-08-17
Rebecca Weeks Mediation Services LLC,http://www.rwms.org,,https://www.yellowpages.com/lawrence-ks/attorneys,Lawrence,KS,Douglas,(785) 856-7967,,General,1203 Iowa St,,Kansas City,2,,KS Courts Registry,2026-08-17
Fagan & Emert LLC,,,https://www.yellowpages.com/eudora-ks/attorneys,Eudora,KS,Douglas,(785) 402-2038,,General,,,Kansas City,2,,KS Courts Registry,2026-08-17
